Strain,day,replicate,pass,volume,length,middleWidth,meanWidth,surfaceArea,,,,,,,,,,
daf-16,1,8,TRUE,2456.120927,817.9187807,76.04986427,58.37039564,151925.4041,,,,,,,,,,
daf-16,1,8,TRUE,2497.320269,821.710806,68.76386369,57.61829136,152526.0579,,,,,,,,,,
daf-16,1,8,FALSE,132.4308414,156.7257718,33.66406716,24.37606064,15836.091,,,,,,,,,,
daf-16,1,8,TRUE,2239.12658,769.9998933,63.75059687,57.59302273,140583.9236,,,,,,,,,,
daf-16,1,8,TRUE,2371.815213,742.2753734,75.27514256,60.1764525,142249.3902,,,,,,,,,,
daf-16,1,8,TRUE,2615.168825,860.6431682,71.2753341,59.13377825,159277.4788,,,,,,,,,,
daf-16,1,8,TRUE,2999.713483,887.1650196,75.27514256,61.75722029,173530.0429,,,,,,,,,,
daf-16,1,8,TRUE,2788.457519,826.2231245,69.04742721,62.30264484,163234.1765,,,,,,,,,,
daf-16,1,8,TRUE,2758.917554,840.2805671,79.56555433,61.19778864,162633.1842,,,,,,,,,,
daf-16,1,8,TRUE,2019.589492,822.2470794,71.2753341,52.02160537,136785.8445,,,,,,,,,,
daf-16,1,8,FALSE,1835.225326,614.4386782,77.32381997,57.1074804,113859.1086,,,,,,,,,,
daf-16,1,8,TRUE,2235.890661,851.5804193,65.26507397,54.47951558,145396.39,,,,,,,,,,
daf-16,1,8,FALSE,2350.021452,824.8745479,73.16912629,57.47538858,147977.7105,,,,,,,,,,
daf-16,1,8,TRUE,1310.336388,775.845002,55.91297222,42.26122021,106058.7815,,,,,,,,,,
daf-16,1,8,TRUE,1505.383099,814.7392524,57.63377257,46.04475701,116107.9812,,,,,,,,,,
daf-16,1,8,FALSE,868.1922049,698.9608145,36.4507983,37.17285894,81647.95096,,,,,,,,,,
daf-16,1,8,TRUE,2314.823688,839.8363037,75.27514256,55.07260367,148164.2328,,,,,,,,,,
daf-16,1,8,TRUE,2331.753265,813.0923206,71.2753341,57.81591581,146275.4619,,,,,,,,,,
daf-16,1,8,TRUE,2085.749434,844.7928856,66.45180888,52.48414802,141994.3078,,,,,,,,,,
daf-16,1,8,TRUE,2284.657165,855.6865862,75.27514256,54.27176184,146682.0465,,,,,,,,,,
daf-16,1,8,TRUE,2305.74737,797.6863014,67.32813431,57.59026757,144288.7699,,,,,,,,,,
daf-16,1,8,TRUE,2684.208547,837.6912103,76.30635695,59.84892684,158688.7446,,,,,,,,,,
daf-16,1,8,TRUE,2299.64775,799.7393849,72.90159659,56.2953099,142936.8383,,,,,,,,,,
daf-16,1,8,TRUE,2298.034484,823.7638895,77.32381997,57.25586009,146339.9421,,,,,,,,,,
daf-16,1,8,TRUE,2393.150242,827.9081682,81.26638436,56.32677976,147879.6311,,,,,,,,,,
daf-16,1,8,TRUE,2783.970898,858.0538113,76.30635695,60.79232273,164508.5924,,,,,,,,,,
daf-16,1,8,TRUE,2068.357945,791.7491827,71.2753341,53.4404645,136645.9397,,,,,,,,,,
daf-16,1,8,TRUE,2315.288829,806.5269186,76.30635695,57.02322289,145528.5787,,,,,,,,,,
daf-16,1,8,TRUE,2746.801932,863.5466666,69.89121527,60.21949602,163708.7014,,,,,,,,,,
daf-16,1,8,TRUE,2245.137115,820.1019859,69.04742721,56.40687698,144131.4922,,,,,,,,,,
daf-16,1,8,TRUE,2468.221006,824.7444262,79.56555433,58.60957077,151932.5574,,,,,,,,,,
daf-16,1,8,FALSE,215.8734263,167.6194724,31.87529843,30.71168412,20811.8923,,,,,,,,,,
daf-16,1,8,TRUE,2476.977832,835.1938634,71.2753341,57.6700605,154180.3179,,,,,,,,,,
daf-16,1,8,FALSE,624.4149554,287.5960872,44.20308574,46.20904572,46770.9295,,,,,,,,,,
daf-16,1,8,TRUE,2461.928446,850.952136,72.90159659,57.43123843,153282.0883,,,,,,,,,,
daf-16,1,8,TRUE,2337.814529,804.2898152,76.30635695,56.47712844,145302.3429,,,,,,,,,,
daf-16,1,8,TRUE,2679.31363,819.7878443,81.26638436,60.41992119,158241.0669,,,,,,,,,,
daf-16,1,8,TRUE,2034.710165,777.1935786,68.76386369,54.13509249,133026.0823,,,,,,,,,,
daf-16,1,8,TRUE,1918.531769,836.1744002,64.36066433,50.99545829,133261.0745,,,,,,,,,,
daf-16,1,8,FALSE,493.6303685,404.5390818,64.36066433,34.15710636,46430.04805,,,,,,,,,,
daf-16,1,8,TRUE,2119.096136,834.3434484,61.56777412,54.28140907,139602.5817,,,,,,,,,,
daf-16,1,8,TRUE,2199.183987,870.3342003,64.36066433,53.37096382,146320.4446,,,,,,,,,,
daf-16,1,8,FALSE,2291.586016,312.0648552,119.430161,84.62893331,97748.15653,,,,,,,,,,
daf-16,1,8,TRUE,2534.402869,863.8069101,71.2753341,56.13068872,157045.9916,,,,,,,,,,
daf-16,1,8,TRUE,1772.112343,765.0051996,67.61771902,51.28032944,123375.8174,,,,,,,,,,
daf-16,1,8,TRUE,2755.602712,868.2811169,68.76386369,59.65839001,165085.1116,,,,,,,,,,
daf-16,1,8,TRUE,2173.172039,800.2756582,72.90159659,56.03919242,139774.8339,,,,,,,,,,
daf-16,1,8,TRUE,2144.827392,784.203244,67.32813431,56.47979901,138287.0903,,,,,,,,,,
daf-16,1,8,TRUE,2620.618152,873.6614183,73.16912629,57.06937067,159547.3241,,,,,,,,,,
daf-16,1,8,TRUE,1267.395155,730.7533895,53.04370289,44.33486028,102192.1503,,,,,,,,,,
daf-16,1,8,TRUE,2365.739877,810.3189438,73.16912629,58.24538392,148307.6843,,,,,,,,,,
daf-16,1,8,TRUE,2161.450111,845.237149,67.32813431,54.24604136,142328.5876,,,,,,,,,,
daf-16,1,8,FALSE,60.13201168,88.18403978,35.36246859,18.84751629,8202.012757,,,,,,,,,,
daf-16,1,8,TRUE,2534.575275,823.0054844,69.89121527,58.42944967,154994.9885,,,,,,,,,,
daf-16,1,8,FALSE,1537.002389,613.7722831,67.32813431,52.44762515,106681.7646,,,,,,,,,,
daf-16,1,8,TRUE,2626.02738,874.8846306,73.16912629,58.1276165,159758.6495,,,,,,,,,,
daf-16,1,8,TRUE,2371.638404,811.9277639,69.89121527,58.61666117,147147.5255,,,,,,,,,,
daf-16,1,8,FALSE,1436.629293,504.4672372,71.2753341,54.57561404,92358.67103,,,,,,,,,,
daf-16,1,8,FALSE,52.17731325,77.82661253,18.75378101,17.28826327,7271.552686,,,,,,,,,,
daf-16,1,8,TRUE,1877.264101,806.1207669,67.61771902,50.09199707,128667.9784,,,,,,,,,,
daf-16,1,8,TRUE,2292.865988,877.7500173,68.76386369,53.68656997,151314.9944,,,,,,,,,,
daf-16,1,8,TRUE,2058.66613,798.092453,69.89121527,54.57697589,135534.9295,,,,,,,,,,
daf-16,1,8,TRUE,2147.57351,840.0584354,67.61771902,54.79124996,141755.3571,,,,,,,,,,
daf-16,1,8,TRUE,2681.518609,870.4643221,65.26507397,58.65684293,161918.1935,,,,,,,,,,
daf-16,1,8,TRUE,2550.771845,852.9671077,75.53426602,56.46068931,157020.1884,,,,,,,,,,
daf-16,1,8,TRUE,2268.982807,834.6575901,69.89121527,55.07622012,147165.1103,,,,,,,,,,
daf-16,1,8,TRUE,1118.51513,632.6561858,44.20308574,44.33171149,90550.99513,,,,,,,,,,
daf-16,1,8,FALSE,127.0238462,93.45476337,63.75059687,28.53746724,12949.41963,,,,,,,,,,
daf-16,1,8,FALSE,4959.617382,1179.270449,62.82438884,67.57812909,264442.0047,,,,,,,,,,
daf-16,1,8,TRUE,2605.448482,839.3920403,72.90159659,58.22969451,156730.8495,,,,,,,,,,
daf-16,1,8,TRUE,2691.796077,853.3193611,68.76386369,59.72757795,161864.9338,,,,,,,,,,
daf-16,1,8,TRUE,2743.404793,876.8075924,79.07288362,58.54926503,165526.4955,,,,,,,,,,
daf-16,1,8,TRUE,2897.244036,850.1556192,77.32381997,62.65182251,167588.4774,,,,,,,,,,
daf-16,1,8,TRUE,2498.659486,858.0538113,75.27514256,57.56899638,154637.4068,,,,,,,,,,
daf-16,1,8,TRUE,2706.518858,846.4017057,72.90159659,59.58412616,161106.7766,,,,,,,,,,
daf-16,1,8,TRUE,2865.875283,863.2706367,77.32381997,60.62892018,166795.7994,,,,,,,,,,
daf-16,1,8,FALSE,26561.81075,866.6722968,371.9893866,153.7745959,525528.8854,,,,,,,,,,
daf-16,1,8,FALSE,14919.09864,567.2019723,318.8142771,141.7958844,356478.4581,,,,,,,,,,
daf-16,1,8,TRUE,2204.409437,832.3823749,62.82438884,54.29170324,144010.2158,,,,,,,,,,
daf-16,1,8,TRUE,2406.898022,816.2179507,75.01512402,58.12576229,148297.0941,,,,,,,,,,
daf-16,1,8,TRUE,2547.816167,806.4349086,67.61771902,59.50362233,152929.414,,,,,,,,,,
daf-16,1,8,TRUE,1609.086666,633.1924592,67.32813431,52.02101265,106084.8676,,,,,,,,,,
daf-16,1,8,TRUE,2510.409589,789.1598259,75.53426602,59.47142752,151024.469,,,,,,,,,,
daf-16,1,8,TRUE,2600.716601,841.5371337,79.07288362,60.33346316,157490.7068,,,,,,,,,,
daf-16,1,8,TRUE,2476.035246,829.2567447,71.2753341,58.00903839,153016.2679,,,,,,,,,,
daf-16,1,8,TRUE,2710.513045,869.8899369,71.2753341,59.37002092,162922.828,,,,,,,,,,
daf-16,1,8,TRUE,2991.438644,884.2234094,76.04986427,61.8200899,173479.1798,,,,,,,,,,
daf-16,1,8,TRUE,2632.913836,805.7685135,79.07288362,59.58645402,154911.4989,,,,,,,,,,
daf-16,1,8,TRUE,2312.258948,838.1354737,79.07288362,54.47832019,147689.374,,,,,,,,,,
daf-16,1,8,TRUE,2629.734578,849.5273359,73.16912629,59.71550082,159624.3567,,,,,,,,,,
daf-16,1,8,TRUE,2344.627988,811.7976421,67.32813431,57.65243953,146988.7163,,,,,,,,,,
daf-16,1,8,TRUE,2194.967878,773.3476552,69.89121527,56.28590921,138380.1561,,,,,,,,,,
daf-16,1,8,TRUE,1215.838536,597.9220006,62.82438884,47.21082596,92406.74419,,,,,,,,,,
daf-16,1,8,FALSE,9.342631126,60.14537824,0,8.33501378,2449.767286,,,,,,,,,,
daf-16,1,8,FALSE,2214.649969,736.9126399,78.32806749,58.00738507,136762.0552,,,,,,,,,,
daf-16,1,8,FALSE,3180.393312,795.4825524,115.2675451,65.88259,168520.2761,,,,,,,,,,
daf-16,1,8,TRUE,2704.497528,835.6381268,81.50646283,60.76824642,158809.1078,,,,,,,,,,
daf-16,1,8,TRUE,2544.636958,813.5365839,75.27514256,59.14697721,153889.6346,,,,,,,,,,
daf-16,1,8,TRUE,2931.132652,875.1067623,75.27514256,61.94680364,170665.8001,,,,,,,,,,
daf-16,1,8,FALSE,348.1200885,292.3305374,58.97427205,31.28241417,32946.23274,,,,,,,,,,
daf-16,1,8,TRUE,2672.352205,864.9714668,70.72493718,58.55394822,161328.0462,,,,,,,,,,
daf-16,1,8,TRUE,2543.846296,831.2178182,79.07288362,59.41174136,154613.3129,,,,,,,,,,
daf-16,1,8,TRUE,2232.341954,815.0533941,59.30466272,54.90346155,144158.2253,,,,,,,,,,
daf-16,1,8,TRUE,2367.626593,820.9905127,69.89121527,58.04493039,147304.2986,,,,,,,,,,
daf-16,1,8,TRUE,1637.468648,765.1353213,56.26134302,49.95802323,119154.1346,,,,,,,,,,
daf-16,1,8,TRUE,2100.066624,824.2081529,61.88432004,53.98983889,139870.043,,,,,,,,,,
daf-16,1,8,TRUE,2645.050873,823.6718795,76.04986427,60.47203599,158012.5984,,,,,,,,,,
daf-16,1,8,TRUE,2694.968407,864.841345,75.27514256,60.55466495,162361.6207,,,,,,,,,,
daf-16,1,8,TRUE,2955.916135,859.5706215,78.32806749,62.28160292,170233.4551,,,,,,,,,,
daf-16,1,8,FALSE,333.187147,173.8707327,58.97427205,39.48503687,27494.59487,,,,,,,,,,
WT,6,8,FALSE,29.67991149,132.719777,18.52537977,14.02581889,6788.272683,,,,,,,,,,
WT,6,8,TRUE,396.6314474,658.1839536,31.48709098,27.21213107,54866.89225,,,,,,,,,,
WT,6,8,FALSE,180.1811408,536.8003902,26.19884332,18.86420926,32283.19589,,,,,,,,,,
WT,6,8,TRUE,1339.183537,634.0398102,50.92139836,49.52785907,98768.53798,,,,,,,,,,
WT,6,8,TRUE,636.9941793,575.9058497,38.19104877,36.12561022,65602.37064,,,,,,,,,,
WT,6,8,TRUE,1773.418937,654.2375086,76.25718806,56.13658861,113902.0965,,,,,,,,,,
WT,6,8,TRUE,883.7272729,588.5852425,49.88111159,41.68764838,76477.66599,,,,,,,,,,
WT,6,8,FALSE,245.7152694,364.3246717,43.22588613,26.83719454,31012.31143,,,,,,,,,,
WT,6,8,TRUE,862.0171718,592.3122611,55.66183888,42.15414501,76236.8954,,,,,,,,,,
WT,6,8,TRUE,1064.076649,671.5748672,49.49740503,43.34057238,90346.29909,,,,,,,,,,
WT,6,8,TRUE,1669.593033,725.8000303,63.65174796,51.53002083,115712.1551,,,,,,,,,,
WT,6,8,TRUE,989.7134925,606.8003065,51.75699214,43.61231521,82708.38153,,,,,,,,,,
WT,6,8,TRUE,1287.665567,660.3938114,47.93187198,47.7385761,99811.15583,,,,,,,,,,
WT,6,8,TRUE,997.9249114,618.5111044,56.76416052,42.80449005,81858.79975,,,,,,,,,,
WT,6,8,TRUE,801.0911644,592.5771321,52.76030471,39.97260762,73215.90949,,,,,,,,,,
WT,6,8,TRUE,1394.852956,639.9046211,65.13221906,50.65006044,100206.4759,,,,,,,,,,
WT,6,8,FALSE,158.0256351,80.60578522,66.50814878,39.47369604,14439.27333,,,,,,,,,,
WT,6,8,FALSE,5057.570924,658.0099719,63.57681944,79.60423671,310540.417,,,,,,,,,,
WT,6,8,TRUE,1091.130403,624.3304705,54.71176098,45.04810467,88068.64376,,,,,,,,,,
WT,6,8,FALSE,92.66234906,326.4048837,15.74354549,17.61387685,18412.33132,,,,,,,,,,
WT,6,8,TRUE,1388.206555,760.2929687,56.34274296,46.35624266,107096.6694,,,,,,,,,,
WT,6,8,TRUE,356.3791954,421.7282876,42.89380014,30.38930402,41387.9929,,,,,,,,,,
WT,6,8,FALSE,1228.452842,625.8554284,50.26188896,49.0933031,95859.80331,,,,,,,,,,
WT,6,8,FALSE,3.474828914,37.27018591,0,6.590017123,1220.303754,,,,,,,,,,
WT,6,8,TRUE,640.288028,510.6924363,31.48709098,37.71269301,61314.5235,,,,,,,,,,
WT,6,8,TRUE,1295.820139,636.1509816,56.93185413,48.57961867,96491.61068,,,,,,,,,,
WT,6,8,TRUE,574.4371818,522.6226606,37.30716924,35.96626669,58337.68141,,,,,,,,,,
WT,6,8,TRUE,912.3923049,567.7857364,48.32800989,43.12283221,77174.23136,,,,,,,,,,
WT,6,8,FALSE,0.678066357,38.43938332,6.17512659,3.087563295,516.7805081,,,,,,,,,,
WT,6,8,FALSE,77.56952323,188.2050269,31.48709098,19.75010548,12376.93802,,,,,,,,,,
WT,6,8,TRUE,1072.869025,616.4375806,53.92197479,45.46708257,87717.34626,,,,,,,,,,
WT,6,8,FALSE,5.778671349,53.45717086,16.6270372,8.016213418,1802.716427,,,,,,,,,,
WT,6,8,FALSE,213.6730927,227.0189945,47.23063647,30.11976067,22174.52331,,,,,,,,,,
WT,6,8,FALSE,5.224628031,70.43876898,13.09942166,7.392427805,1959.049403,,,,,,,,,,
WT,6,8,TRUE,1489.220387,678.0791333,64.91230098,51.48406591,106152.4241,,,,,,,,,,
WT,6,8,FALSE,132.0310331,164.4542916,38.19104877,26.16697557,16229.81803,,,,,,,,,,
WT,6,8,FALSE,129.8650826,167.9807076,33.25407439,24.74377588,15396.47416,,,,,,,,,,
WT,6,8,FALSE,551.5626577,608.3605622,21.83236943,30.12994851,57886.08847,,,,,,,,,,
WT,6,8,FALSE,746.4270201,492.3864829,44.20717878,40.03840308,62884.33846,,,,,,,,,,
WT,6,8,FALSE,1193.629475,609.2938592,67.99652817,46.15923427,87342.04469,,,,,,,,,,
WT,6,8,TRUE,1205.087149,654.3472218,52.39768664,45.93700809,93809.80166,,,,,,,,,,
WT,6,8,TRUE,916.3179992,637.7213841,44.20717878,41.24028532,81686.55355,,,,,,,,,,
WT,6,8,TRUE,912.5144327,651.9445585,56.68012767,39.03304818,81192.25189,,,,,,,,,,
WT,6,8,FALSE,152.7669361,134.4375403,49.40101272,31.54032162,15461.22855,,,,,,,,,,
WT,6,8,FALSE,781.8544839,691.6628524,53.29960634,33.34337156,70804.24489,,,,,,,,,,
WT,6,8,FALSE,0.981885292,37.79992802,9.262689885,3.859454119,628.6307967,,,,,,,,,,
WT,6,8,TRUE,1235.487441,685.4234573,63.57681944,46.02267077,97716.51158,,,,,,,,,,
WT,6,8,TRUE,272.4310193,282.4399759,41.19323226,31.85061955,30607.50336,,,,,,,,,,
WT,6,8,TRUE,890.9521926,594.6961006,53.92197479,42.54876034,78040.24068,,,,,,,,,,
WT,6,8,FALSE,11.33526818,59.63229745,12.73034959,10.64248104,2793.273946,,,,,,,,,,
WT,6,8,TRUE,1854.045635,743.3113706,78.71772745,53.66250245,124962.4951,,,,,,,,,,
WT,6,8,TRUE,743.8833665,566.2873994,41.53891579,39.64010332,69869.35744,,,,,,,,,,
WT,6,8,FALSE,168.009431,133.2040744,37.56182864,33.83543502,17266.64575,,,,,,,,,,
WT,6,8,TRUE,720.5831768,623.4527651,58.25602774,36.02153855,69768.78581,,,,,,,,,,
WT,6,8,TRUE,870.8318512,567.5020415,44.52947111,42.16034342,75691.75845,,,,,,,,,,
WT,6,8,TRUE,893.650759,552.7036803,51.10826651,43.64251766,75543.41841,,,,,,,,,,
WT,6,8,TRUE,1026.371797,575.7506919,52.48857602,45.48164395,82284.93306,,,,,,,,,,
WT,6,8,TRUE,976.6432169,599.3008246,52.85057048,43.70361534,81980.05492,,,,,,,,,,
WT,6,8,TRUE,1325.646248,656.511635,48.81866216,48.64462707,100417.8308,,,,,,,,,,
WT,6,8,TRUE,482.4728407,510.1172495,34.93179109,32.93258782,52850.03489,,,,,,,,,,
WT,6,8,TRUE,906.9420765,517.397305,55.66183888,45.5275114,72930.79096,,,,,,,,,,
WT,6,8,TRUE,1235.670207,788.4744464,61.51926283,42.76266026,102464.9482,,,,,,,,,,
WT,6,8,TRUE,744.8361592,491.5918697,49.49740503,41.19594217,64094.32231,,,,,,,,,,
WT,6,8,TRUE,1201.212846,632.1214443,50.26188896,47.57387558,94037.58198,,,,,,,,,,
WT,6,8,TRUE,570.9522178,547.4783248,48.03121275,33.7664185,58728.16376,,,,,,,,,,
WT,6,8,TRUE,713.6546655,514.6200575,46.31344942,39.4373199,65851.41115,,,,,,,,,,
WT,6,8,TRUE,926.0260156,582.5840976,72.07989088,42.29597577,77107.96342,,,,,,,,,,
WT,6,8,TRUE,1389.822831,666.304067,61.51926283,49.02998102,100932.4964,,,,,,,,,,
WT,6,8,TRUE,1357.514948,678.0148648,64.47021433,48.89195262,102066.4395,,,,,,,,,,
WT,6,8,TRUE,724.1776835,441.8868685,48.32800989,42.54842742,60517.20152,,,,,,,,,,
WT,6,8,FALSE,2544.376051,430.6806617,56.76416052,56.83329297,303310.0364,,,,,,,,,,
WT,6,8,TRUE,408.4991075,449.141773,51.38729461,31.11796033,45237.37698,,,,,,,,,,
WT,6,8,TRUE,1515.44324,682.2450047,62.51839178,50.58694217,108098.653,,,,,,,,,,
WT,6,8,FALSE,750.5658051,349.3711527,58.74489808,46.46389167,60518.3737,,,,,,,,,,
WT,6,8,FALSE,0.868435065,29.81614873,0,3.710789259,508.6175881,,,,,,,,,,
WT,6,8,TRUE,722.9810251,522.3389657,44.95560016,40.39741237,65321.70528,,,,,,,,,,
WT,6,8,TRUE,586.0188456,483.3243956,49.40101272,37.32253535,56340.2797,,,,,,,,,,
WT,6,8,FALSE,1647.995114,415.0688635,69.65860302,64.72104826,93535.14168,,,,,,,,,,
WT,6,8,TRUE,985.5474726,555.0420752,60.6609939,45.61772643,77961.71484,,,,,,,,,,
WT,6,8,FALSE,415.6294087,403.8878078,56.68012767,32.63029425,42085.03743,,,,,,,,,,
WT,6,8,TRUE,1131.682391,707.1446437,66.29279534,43.26972919,95208.62477,,,,,,,,,,
WT,6,8,FALSE,7.97721394,51.69396285,15.43781647,9.406783668,2203.453272,,,,,,,,,,
WT,6,8,TRUE,1542.704331,710.8088637,67.71554958,50.39556899,109581.7374,,,,,,,,,,
WT,6,8,TRUE,1058.393711,627.3349415,56.68012767,44.64355288,86222.88809,,,,,,,,,,
WT,6,8,TRUE,1345.560118,681.0303626,59.39046579,48.36401723,101813.0965,,,,,,,,,,
WT,6,8,TRUE,1072.45633,588.4755293,50.92139836,46.89845541,84799.25534,,,,,,,,,,
WT,6,8,TRUE,1504.198445,673.4666122,55.57613931,50.39800697,107079.6315,,,,,,,,,,
WT,6,8,TRUE,385.1107741,501.630349,27.78806965,29.43329257,46046.69787,,,,,,,,,,
WT,6,8,TRUE,1343.716747,644.0250477,59.31015411,49.57464592,98946.07892,,,,,,,,,,
WT,6,8,FALSE,988.6114475,438.2067644,82.38646452,50.13887604,70801.4092,,,,,,,,,,
WT,6,8,TRUE,371.0170644,387.3262386,46.31344942,33.01720855,40617.31841,,,,,,,,,,
WT,6,8,TRUE,806.1039422,574.2069102,37.17918543,39.59327433,72704.69167,,,,,,,,,,
WT,6,8,FALSE,4268.561507,458.8244918,58.74489808,88.30403591,199693.2631,,,,,,,,,,
WT,6,8,FALSE,46.17420258,61.70582121,35.20363792,22.29249854,6419.462483,,,,,,,,,,
WT,6,8,TRUE,1409.822882,626.3648768,58.01004763,52.45892524,101856.0116,,,,,,,,,,
WT,6,8,FALSE,1802.61063,719.0105995,58.25602774,54.54155347,123783.534,,,,,,,,,,
WT,6,8,FALSE,39.03388253,65.16796875,24.8927311,19.90141392,5820.244987,,,,,,,,,,
WT,6,8,TRUE,691.9046699,555.0875198,50.92139836,36.85692052,65300.12492,,,,,,,,,,
WT,6,8,TRUE,863.2732096,589.9095978,41.9954011,40.74828874,75766.1677,,,,,,,,,,
WT,6,8,FALSE,862.1031603,532.8351215,51.75699214,41.33099006,70707.9664,,,,,,,,,,
WT,6,8,TRUE,1601.652293,683.834231,70.54254451,52.00852048,109889.6401,,,,,,,,,,
WT,6,8,TRUE,883.5631147,565.7576573,51.10826651,42.54694503,75413.27142,,,,,,,,,,
WT,6,8,FALSE,563.9527709,437.1912551,43.66473886,38.05735698,51208.8858,,,,,,,,,,
WT,6,8,FALSE,0.613873774,34.18262261,0,2.910982591,438.7322269,,,,,,,,,,
WT,6,8,FALSE,1.178120705,21.07305412,0,5.542345732,638.8329457,,,,,,,,,,
WT,6,8,TRUE,960.540088,613.7057778,45.89992821,42.12583734,80338.97308,,,,,,,,,,
WT,6,8,TRUE,1028.417358,615.9532832,51.10826651,44.15107144,85212.93178,,,,,,,,,,
WT,6,8,FALSE,0,17.35618236,0,0,0,,,,,,,,,,
WT,6,8,TRUE,955.8670869,486.3665142,54.62457087,48.3992903,75164.56895,,,,,,,,,,
WT,6,8,TRUE,1089.491714,601.0452088,61.7512659,45.90499961,86038.38422,,,,,,,,,,
WT,6,8,TRUE,1265.137446,626.2754573,51.75699214,48.53957704,95378.53879,,,,,,,,,,
WT,6,8,TRUE,1579.034706,758.6394739,59.39046579,49.20800947,116262.7298,,,,,,,,,,
WT,6,8,FALSE,30.6776991,56.06043673,41.19323226,19.1812279,5387.128964,,,,,,,,,,
WT,6,8,TRUE,1406.660565,639.1554526,58.74489808,49.67764997,101243.9321,,,,,,,,,,
WT,6,8,TRUE,890.3862408,613.1948595,48.81866216,40.63200715,78364.56844,,,,,,,,,,
WT,6,8,TRUE,1087.690501,627.4446547,49.49740503,45.70062657,89468.97936,,,,,,,,,,
WT,6,8,TRUE,1130.066983,634.1683472,49.7854622,46.12239884,89573.3547,,,,,,,,,,
WT,6,8,FALSE,0.452517231,20.70861671,0,3.087563295,330.8774117,,,,,,,,,,
WT,6,8,TRUE,1313.072573,687.23211,52.85057048,48.67251443,102182.1221,,,,,,,,,,
WT,6,8,FALSE,2.358815165,55.42098144,15.74354549,5.14702204,1137.371119,,,,,,,,,,
WT,6,8,FALSE,437.7932478,209.3322027,92.67834395,42.59340606,34580.28797,,,,,,,,,,
WT,6,8,FALSE,3141.451044,434.7634407,61.8284068,79.44375598,156293.6207,,,,,,,,,,
WT,6,8,TRUE,1194.651518,645.220866,56.93185413,46.76637425,93464.5012,,,,,,,,,,
WT,6,8,TRUE,1052.394331,598.441943,56.68012767,45.41795998,84174.99492,,,,,,,,,,
WT,6,8,TRUE,1616.00062,653.7532112,67.43340023,53.66507877,110192.2279,,,,,,,,,,
daf-2,6,8,TRUE,640.883804,498.296738,49.497405,37.1536619,60035.7228,,,,,,,,,,
daf-2,6,8,FALSE,28.3142708,69.6896005,33.2540744,16.6512629,4861.39658,,,,,,,,,,
daf-2,6,8,FALSE,31.8294479,108.878152,23.5141815,14.5640956,6376.62357,,,,,,,,,,
daf-2,6,8,FALSE,12.889755,61.2215238,9.26268989,11.2375195,3148.90551,,,,,,,,,,
daf-2,6,8,FALSE,371.18626,427.263959,46.3134494,29.9653442,40581.1889,,,,,,,,,,
daf-2,6,8,FALSE,1.57077066,40.5129071,9.26268989,4.63134494,819.940565,,,,,,,,,,
daf-2,6,8,TRUE,655.03987,525.0065,47.2306365,38.1512488,63569.8974,,,,,,,,,,
daf-2,6,8,TRUE,784.798924,550.985917,46.7233109,39.8145407,69685.2712,,,,,,,,,,
daf-2,6,8,FALSE,428.566787,401.640302,52.488576,31.794013,41369.2024,,,,,,,,,,
daf-2,6,8,FALSE,374.461847,175.635347,74.6781933,44.9226625,29880.7468,,,,,,,,,,
daf-2,6,8,TRUE,1013.95731,533.044401,55.9181495,47.2369355,78654.563,,,,,,,,,,
daf-2,6,8,TRUE,683.151332,490.714164,49.4010127,39.6003854,62259.6099,,,,,,,,,,
daf-2,6,8,FALSE,0.99324397,36.7858885,9.26268989,3.85945412,627.145328,,,,,,,,,,
daf-2,6,8,TRUE,875.838271,571.392895,51.3872946,42.0231345,74581.0289,,,,,,,,,,
daf-2,6,8,FALSE,1.3882047,33.2782963,0,4.36647389,692.84214,,,,,,,,,,
daf-2,6,8,TRUE,559.533811,513.295702,45.5873257,35.7907241,56688.2461,,,,,,,,,,
daf-2,6,8,TRUE,691.835205,560.048004,49.497405,37.5279687,65756.1577,,,,,,,,,,
daf-2,6,8,FALSE,4.87949103,32.5291278,0,8.29757703,1526.83429,,,,,,,,,,
daf-2,6,8,TRUE,732.719384,503.567539,50.261889,40.2531033,63966.1059,,,,,,,,,,
daf-2,6,8,FALSE,159.008973,254.387035,37.0507595,24.5580759,20822.4786,,,,,,,,,,
daf-2,6,8,TRUE,666.195515,487.051414,51.3872946,38.8649336,60121.3159,,,,,,,,,,
daf-2,6,8,FALSE,117.96557,90.2430593,43.0047804,30.9899782,12423.3351,,,,,,,,,,
daf-2,6,8,FALSE,491.428153,173.561824,81.51401,47.8862741,34134.9542,,,,,,,,,,
daf-2,6,8,TRUE,437.104854,492.677975,43.6647389,30.6594627,48195.088,,,,,,,,,,
daf-2,6,8,TRUE,553.139407,490.732988,47.931872,35.6803898,53854.1148,,,,,,,,,,
daf-2,6,8,FALSE,0.93625627,31.9993857,0,3.71078926,541.443931,,,,,,,,,,
daf-2,6,8,TRUE,573.182755,500.370262,41.4240085,36.4050537,57706.1433,,,,,,,,,,
daf-2,6,8,TRUE,634.064495,534.708043,40.1383228,37.5101318,62110.3924,,,,,,,,,,
daf-2,6,8,TRUE,768.538545,536.276975,103.052484,37.9551537,73713.522,,,,,,,,,,
daf-2,6,8,TRUE,843.559091,553.297691,52.5793083,42.2207938,72349.6523,,,,,,,,,,
